7e-07, 1.75641
6.98249e-07, 1.76472
6.96506e-07, 1.77301
6.94772e-07, 1.78126
6.93046e-07, 1.78949
6.91329e-07, 1.7977
6.89621e-07, 1.80588
6.87921e-07, 1.81404
6.8623e-07, 1.82219
6.84546e-07, 1.83032
6.82871e-07, 1.83844
6.81204e-07, 1.84656
6.79545e-07, 1.85468
6.77895e-07, 1.86282
6.76252e-07, 1.87098
6.74617e-07, 1.87918
6.7299e-07, 1.88743
6.71371e-07, 1.89573
6.6976e-07, 1.9041
6.68156e-07, 1.91256
6.66561e-07, 1.92111
6.64972e-07, 1.92975
6.63391e-07, 1.93851
6.61818e-07, 1.94737
6.60252e-07, 1.95634
6.58694e-07, 1.96542
6.57143e-07, 1.97462
6.55599e-07, 1.98391
6.54063e-07, 1.9933
6.52533e-07, 2.00277
6.51011e-07, 2.01231
6.49496e-07, 2.02192
6.47988e-07, 2.03158
6.46486e-07, 2.04128
6.44992e-07, 2.05101
6.43505e-07, 2.06076
6.42025e-07, 2.07052
6.40551e-07, 2.08029
6.39084e-07, 2.09005
6.37624e-07, 2.0998
6.3617e-07, 2.10953
6.34723e-07, 2.11924
6.33283e-07, 2.12893
6.31849e-07, 2.13858
6.30422e-07, 2.14821
6.29001e-07, 2.1578
6.27586e-07, 2.16736
6.26178e-07, 2.17689
6.24776e-07, 2.18637
6.2338e-07, 2.19583
6.21991e-07, 2.20524
6.20608e-07, 2.21462
6.19231e-07, 2.22395
6.1786e-07, 2.23325
6.16495e-07, 2.24251
6.15136e-07, 2.25174
6.13783e-07, 2.26092
6.12436e-07, 2.27007
6.11095e-07, 2.27918
6.0976e-07, 2.28825
6.0843e-07, 2.29729
6.07107e-07, 2.30628
6.05789e-07, 2.31524
6.04477e-07, 2.32416
6.0317e-07, 2.33304
6.01869e-07, 2.34189
6.00574e-07, 2.35069
5.99284e-07, 2.35946
5.98e-07, 2.36819
5.96721e-07, 2.37688
5.95448e-07, 2.38553
5.9418e-07, 2.39414
5.92918e-07, 2.40272
5.91661e-07, 2.41125
5.90409e-07, 2.41974
5.89163e-07, 2.42819
5.87921e-07, 2.43661
5.86685e-07, 2.44498
5.85455e-07, 2.45331
5.84229e-07, 2.46159
5.83008e-07, 2.46984
5.81793e-07, 2.47804
5.80583e-07, 2.4862
5.79377e-07, 2.49431
5.78177e-07, 2.50238
5.76981e-07, 2.51041
5.75791e-07, 2.51839
5.74605e-07, 2.52632
5.73425e-07, 2.53421
5.72249e-07, 2.54205
5.71078e-07, 2.54985
5.69912e-07, 2.5576
5.6875e-07, 2.5653
5.67593e-07, 2.57295
5.66441e-07, 2.58056
5.65294e-07, 2.58811
5.64151e-07, 2.59561
5.63013e-07, 2.60307
5.61879e-07, 2.61047
5.6075e-07, 2.61782
5.59626e-07, 2.62512
5.58506e-07, 2.63237
5.5739e-07, 2.63956
5.56279e-07, 2.64671
5.55172e-07, 2.65379
5.5407e-07, 2.66083
5.52972e-07, 2.66781
5.51879e-07, 2.67474
5.50789e-07, 2.68161
5.49705e-07, 2.68842
5.48624e-07, 2.69518
5.47547e-07, 2.70188
5.46475e-07, 2.70853
5.45407e-07, 2.71512
5.44343e-07, 2.72165
5.43284e-07, 2.72812
5.42228e-07, 2.73454
5.41176e-07, 2.74089
5.40129e-07, 2.74719
5.39086e-07, 2.75343
5.38046e-07, 2.75961
5.37011e-07, 2.76573
5.3598e-07, 2.77178
5.34952e-07, 2.77778
5.33929e-07, 2.78372
5.32909e-07, 2.78959
5.31893e-07, 2.79541
5.30881e-07, 2.80116
5.29873e-07, 2.80685
5.28869e-07, 2.81248
5.27869e-07, 2.81804
5.26872e-07, 2.82354
5.25879e-07, 2.82898
5.2489e-07, 2.83436
5.23905e-07, 2.83967
5.22923e-07, 2.84492
5.21945e-07, 2.8501
5.20971e-07, 2.85522
5.2e-07, 2.86027
5.19033e-07, 2.86526
5.18069e-07, 2.87019
5.17109e-07, 2.87505
5.16153e-07, 2.87984
5.152e-07, 2.88457
5.14251e-07, 2.88923
5.13305e-07, 2.89383
5.12362e-07, 2.89836
5.11423e-07, 2.90283
5.10488e-07, 2.90723
5.09556e-07, 2.91156
5.08627e-07, 2.91583
5.07702e-07, 2.92003
5.0678e-07, 2.92416
5.05861e-07, 2.92823
5.04946e-07, 2.93223
5.04034e-07, 2.93617
5.03125e-07, 2.94004
5.0222e-07, 2.94384
5.01317e-07, 2.94757
5.00418e-07, 2.95124
4.99523e-07, 2.95484
4.9863e-07, 2.95838
4.97741e-07, 2.96185
4.96855e-07, 2.96525
4.95972e-07, 2.96858
4.95092e-07, 2.97185
4.94215e-07, 2.97506
4.93341e-07, 2.9782
4.92471e-07, 2.98127
4.91603e-07, 2.98427
4.90739e-07, 2.98721
4.89877e-07, 2.99009
4.89019e-07, 2.9929
4.88163e-07, 2.99564
4.87311e-07, 2.99832
4.86461e-07, 3.00093
4.85615e-07, 3.00348
4.84771e-07, 3.00596
4.83931e-07, 3.00838
4.83093e-07, 3.01074
4.82258e-07, 3.01303
4.81426e-07, 3.01526
4.80597e-07, 3.01742
4.79771e-07, 3.01953
4.78947e-07, 3.02156
4.78127e-07, 3.02354
4.77309e-07, 3.02545
4.76494e-07, 3.02731
4.75682e-07, 3.0291
4.74872e-07, 3.03082
4.74066e-07, 3.03249
4.73262e-07, 3.0341
4.7246e-07, 3.03564
4.71662e-07, 3.03713
4.70866e-07, 3.03855
4.70073e-07, 3.03992
4.69283e-07, 3.04123
4.68495e-07, 3.04248
4.67709e-07, 3.04366
4.66927e-07, 3.0448
4.66147e-07, 3.04587
4.6537e-07, 3.04688
4.64595e-07, 3.04784
4.63823e-07, 3.04874
4.63053e-07, 3.04959
4.62286e-07, 3.05037
4.61521e-07, 3.05111
4.60759e-07, 3.05178
4.6e-07, 3.05241
4.59243e-07, 3.05297
4.58488e-07, 3.05349
4.57736e-07, 3.05394
4.56987e-07, 3.05435
4.5624e-07, 3.0547
4.55495e-07, 3.055
4.54753e-07, 3.05525
4.54013e-07, 3.05544
4.53276e-07, 3.05558
4.52541e-07, 3.05568
4.51808e-07, 3.05572
4.51078e-07, 3.05571
4.5035e-07, 3.05564
4.49624e-07, 3.05553
4.48901e-07, 3.05537
4.4818e-07, 3.05517
4.47461e-07, 3.05491
4.46745e-07, 3.0546
4.46031e-07, 3.05425
4.45319e-07, 3.05385
4.4461e-07, 3.0534
4.43902e-07, 3.05291
4.43197e-07, 3.05237
4.42495e-07, 3.05178
4.41794e-07, 3.05115
4.41096e-07, 3.05048
4.404e-07, 3.04976
4.39706e-07, 3.04899
4.39014e-07, 3.04819
4.38325e-07, 3.04734
4.37637e-07, 3.04644
4.36952e-07, 3.04551
4.36269e-07, 3.04453
4.35588e-07, 3.04352
4.34909e-07, 3.04246
4.34232e-07, 3.04136
4.33558e-07, 3.04022
4.32885e-07, 3.03904
4.32215e-07, 3.03782
4.31546e-07, 3.03657
4.3088e-07, 3.03527
4.30216e-07, 3.03394
4.29554e-07, 3.03257
4.28893e-07, 3.03117
4.28235e-07, 3.02973
4.27579e-07, 3.02825
4.26925e-07, 3.02674
4.26273e-07, 3.02519
4.25623e-07, 3.02361
4.24975e-07, 3.02199
4.24328e-07, 3.02034
4.23684e-07, 3.01866
4.23042e-07, 3.01695
4.22402e-07, 3.0152
4.21763e-07, 3.01342
4.21127e-07, 3.01161
4.20492e-07, 3.00977
4.1986e-07, 3.0079
4.19229e-07, 3.006
4.186e-07, 3.00407
4.17973e-07, 3.00212
4.17348e-07, 3.00013
4.16725e-07, 2.99812
4.16103e-07, 2.99607
4.15484e-07, 2.99401
4.14866e-07, 2.99191
4.1425e-07, 2.98979
4.13636e-07, 2.98764
4.13024e-07, 2.98547
4.12414e-07, 2.98327
4.11805e-07, 2.98104
4.11198e-07, 2.9788
4.10593e-07, 2.97652
4.0999e-07, 2.97423
4.09389e-07, 2.97191
4.08789e-07, 2.96957
4.08191e-07, 2.96721
4.07595e-07, 2.96482
4.07e-07, 2.96242
4.06408e-07, 2.95999
4.05817e-07, 2.95754
4.05227e-07, 2.95507
4.0464e-07, 2.95258
4.04054e-07, 2.95008
4.0347e-07, 2.94755
4.02887e-07, 2.945
4.02307e-07, 2.94244
4.01727e-07, 2.93985
4.0115e-07, 2.93725
4.00574e-07, 2.93463
4e-07, 2.932



